text,label
"So glad I bought this, it works great.",1
"Misleading description, the actual product is terrible. Awful overall.",0
"Regret this purchase entirely, total disappointment. The product is bad.",0
"Absolutely wonderful, my family loves it too. The value is brilliant.",1
"Absolutely wonderful, my family loves it too. The service is excellent.",1
Arrived damaged and customer service was unhelpful.,0
Packaging was damaged and the item was broken. Really frustrating value.,0
"Save your money, this product is junk.",0
Excellent value for the price. Love it. Amazing overall.,1
"Perfect gift idea, the recipient was thrilled.",1
"Flimsy and poorly constructed, broke right away. Useless overall.",0
Impressive performance and easy to set up. Really superb item.,1
Exceeded my expectations. Would buy again. Really wonderful experience.,1
Exceeded my expectations. Would buy again. Wonderful overall.,1
"Completely useless, does not perform as claimed. Really horrible quality.",0
"Regret this purchase entirely, total disappointment.",0
"Flimsy and poorly constructed, broke right away.",0
"Horrible experience from start to finish, avoid. The item is dreadful.",0
I am very unhappy with this purchase overall.,0
Could not be happier with my purchase decision.,1
"Perfect gift idea, the recipient was thrilled. Really fantastic value.",1
"Works perfectly, exactly as described.",1
"Superb quality, will definitely order more. Amazing overall.",1
"Perfect gift idea, the recipient was thrilled. Really excellent value.",1
"Works perfectly, exactly as described. Really excellent purchase.",1
"Poor quality materials, feels very cheap overall.",0
"Do not buy this, it is a complete scam. Really poor delivery.",0
"Unusable product, had to throw it away. Terrible overall.",0
"Extremely disappointed, nothing like the pictures shown. Really frustrating service.",0
"Fantastic experience, highly recommend this.",1
"Do not buy this, it is a complete scam. The purchase is bad.",0
Could not be happier with my purchase decision. Fantastic overall.,1
"Misleading description, the actual product is terrible. Defective overall.",0
"Overpriced garbage, stay away from this listing. Really frustrating product.",0
"Horrible experience from start to finish, avoid.",0
"Do not buy this, it is a complete scam. Bad overall.",0
Defective item and no response from the seller.,0
"Misleading description, the actual product is terrible. The order is poor.",0
"Unusable product, had to throw it away.",0
Outstanding customer service and great product.,1
"Absolutely dreadful, I cannot believe I paid for this. Really bad experience.",0
"Absolutely wonderful, my family loves it too. The delivery is outstanding.",1
"Absolutely wonderful, my family loves it too.",1
"Worst purchase ever, returning immediately for refund.",0
"Works perfectly, exactly as described. Really outstanding experience.",1
Arrived damaged and customer service was unhelpful.,0
Exceeded my expectations. Would buy again. The experience is delightful.,1
,0
"Reliable and well made, I use it daily. Really delightful purchase.",1
I am very unhappy with this purchase overall.,0
Great quality and fast shipping. Very satisfied. Fantastic overall.,1
I am very pleased with this item overall. The order is brilliant.,1
Arrived damaged and customer service was unhelpful.,0
Packaging was damaged and the item was broken. Really poor experience.,0
Premium feel and excellent craftsmanship throughout. The product is great.,1
High quality materials and beautiful design. Wonderful overall.,1
Wonderful product that does exactly what it should.,1
"Extremely disappointed, nothing like the pictures shown. The value is useless.",0
"Works perfectly, exactly as described. Really delightful product.",1
"Perfect gift idea, the recipient was thrilled. Really excellent delivery.",1
"Not as described, very misleading product listing. Bad overall.",0
"Horrible experience from start to finish, avoid. The service is poor.",0
"Fell apart on first use, zero durability.",0
"Unusable product, had to throw it away. Bad overall.",0
"A must have item, worth every penny spent.",1
"Great addition to my collection, love the quality. Really excellent product.",1
"Absolutely wonderful, my family loves it too. Brilliant overall.",1
"Poor quality materials, feels very cheap overall.",0
I am very unhappy with this purchase overall.,0
"The quality is awful, I want my money back. The item is frustrating.",0
"Absolutely dreadful, I cannot believe I paid for this. Terrible overall.",0
"Reliable and well made, I use it daily.",1
"Works perfectly, exactly as described. The product is fantastic.",1
Arrived damaged and customer service was unhelpful. Horrible overall.,0
"Worst purchase ever, returning immediately for refund.",0
"Would not recommend, complete waste of money.",0
"Worst purchase ever, returning immediately for refund.",0
"Flimsy and poorly constructed, broke right away. The package is awful.",0
"Horrible experience from start to finish, avoid. The item is terrible.",0
Very low quality for such a high price tag. Dreadful overall.,0
"Would not recommend, complete waste of money.",0
"Absolutely wonderful, my family loves it too.",1
"Regret this purchase entirely, total disappointment. The item is defective.",0
,0
"Waste of time and money, very poor quality. The product is useless.",0
"Absolutely dreadful, I cannot believe I paid for this. Useless overall.",0
"Do not buy this, it is a complete scam. Awful overall.",0
"So glad I bought this, it works great. Really great service.",1
"Fantastic experience, highly recommend this.",1
